item_id,item,label
'575763521939472384',1st college httpAddress i m wondering when you grew up . in my you were always a cyclone and you marry cy d 0 #momdreams,Not related or irrelevant
'575763588062687232',#entertainment #buzz new september DD #playboy pam anderson amp ; jenny mccarthy factory sealed httpAddress #buy #discount,Not related or irrelevant
'575763984629899265',rt usrId an aerial photo by usrId showing homes in #vanuatu flattened by httpAddress httpAddress,Infrastructure and utilities
'575764102297096193',unicefaustralia lifeline health services for children have broken down in #cyclonepam please help unicef deploy emergency clinics #vanuatu,Infrastructure and utilities
'575764133032800257',world briefing vanuatu cyclone toll rises international aid agencies were preparing to begin emergency httpAddress httpAddress,Donations and volunteering
'575764395071905792',lola is on cyclone watch ! #bringthatrain ! httpAddress,Other Useful Information
'575764410230140929',israel sends aid to cyclone ravaged #vanuatu httpAddress #cyclonepam,Donations and volunteering
'575764440701739008',rt usrId monster cyclone leaves trail of devastation in vanuatu httpAddress,Other Useful Information
'575764452265480192',power s httpAddress pam is making a dramatic httpAddress,Not related or irrelevant
'575764527813300225',rt usrId thank you cyclones ! i am so glad i got to see it . i love being a cyclone !,Not related or irrelevant
'575764672642703361',#aid #agencies to begin #helicopter #flights to cyclone stricken #vanuatu by stephen coates httpAddress,Donations and volunteering
'575764689239416833',#4 peleustech cyclone boys feichang 2x2x2 puzzle speed cube 50mm colorful peleustech cyclone boys httpAddress httpAddress,Other Useful Information
'575764724152844288',rt usrId #tuvalu around DD families displaced following sea flooding of central islands due to httpAddress #ocha update httpAddress,Affected individuals
'575764787377758208',deadly cyclone strikes pacific island nation and umbc suspends lax httpAddress details on #wjz usrId,Infrastructure and utilities
'575764862334279680',our thoughts are httpAddress the people of #vanuatu as they start to rebuild after httpAddress httpAddress httpAddress,Sympathy and support
'575765018060451841',rt usrId blog our usrId on walking streets of #vanuatu before amp ; after #tcpam httpAddress usrId httpAddress,Other Useful Information
'575765131994468352',vanuatu president calls for help after monster cyclone httpAddress usrId #news,Donations and volunteering
'575765219823104000',rt usrId tv tv tv wings live bracket updates and cyclone basketball #marchmadness is finally here #gostate httpAddress,Not related or irrelevant
'575765229713424384',#tropicalcyclone #newzealand 1200z DD mar DD jtwc atcf track tropical cyclone 17p httpAddress httpAddress #pam #11f #17p,Other Useful Information
'575765262961672192',#cyclone #vanuatu cyclone devastates pacific island nation of vanuatu winds of up to 340 httpAddress #news #science,Other Useful Information
'575765290681823232',joints ! #disco #superbreak #brazil #pele httpAddress,Not related or irrelevant
'575765297803706368',hln pam grier on being with richard pryor httpAddress,Not related or irrelevant
'575765488631939072',rt usrId the united states stands with kiribati after typhoon pam httpAddress httpAddress,Not related or irrelevant
'575765553677099009',rt usrId best part of pam fields ? she love her daughter ! usrId #wherearetheynow usrId #pll,Not related or irrelevant
'575765580940210177',usrId half of vanuatus population affected by cyclone pam un port vila httpAddress httpAddress #prayformh370 #jdt01,Other Useful Information
'575765583171489792',amp ; #xbb ; cyclone pam #cyclonepam cyclone pam cuts path through vanuatu amp ; #xbb ; update amp ; #xbb httpAddress,Other Useful Information
'575765732664938496',vanuatu s president has described cyclone as a monster and says climate change is partly to blame for devastation httpAddress,Other Useful Information
'575765777049088000',pam and jim fucking with dwight gives me life,Not related or irrelevant
'575765855302189058',httpAddress #earthquake #vanuatu did you feel it ? httpAddress #hmrd,Other Useful Information
'575765891259871232',rt usrId cyclone devastates pacific island nation of vanuatu ; atleast D dead httpAddress,Affected individuals
'575765918271299584',grants assistance for primary producers impacted by cyclone marcia httpAddress,Donations and volunteering
'575766021287579650',powerful cyclone rips across vanuatu killing at least DD people and leaving thousands homeless as it httpAddress httpAddress,Affected individuals
'575766236321030144',usrId want to intervu someone in vanuatu for usrId radio 6am paris httpAddress pls dm me .,Other Useful Information
'575766251567362048',world vanuatu faces food shortages after cyclone pam devastates crops httpAddress,Donations and volunteering
'575766398397452288',rt usrId dr. masters says category D cyclone #pam bearing down on island nation of vanuatu httpAddress,Other Useful Information
'575766472917524480',rt usrId my thoughts and prayers go out to all those people that were in the path of #cyclonepam in the south pacific #horribledes,Sympathy and support
'575766503607300096',rt usrId httpAddress #vanuatu vanuatu tropical cyclone pam vanuatu s government criticises aid groups over poor ..,Donations and volunteering
'575766587564683264',usrId thank you for hanging in there with us pam g,Not related or irrelevant
'575766675150274560',usrId vanuatu is pronounced van wat oo rather than httpAddress let s hope things improve httpAddress,Sympathy and support
'575766741520793600',vanuatu conditions more difficult than philippines typhoon aid agencies today described conditions in httpAddress httpAddress,Donations and volunteering
'575766764312793088',please consider donating to aid #vanuatu in a time of httpAddress #cyclonepam httpAddress,Donations and volunteering
'575766892180197377',yacht dragonfly deployed to vanuatu httpAddress,Other Useful Information
'575767037873618944',new zealands having a cry pam and nathaila omg,Not related or irrelevant
'575767038544715776',cyclone devastates pacific islands cyclone pam has completely devastated the islands of vanuatu and httpAddress httpAddress,Infrastructure and utilities
'575767088670834689',south pacific island nation flattened by massive cyclone httpAddress,Other Useful Information
'575767121931673603',usrId great ! if pam is in we re already D #weoftheclueless usrId usrId usrId,Not related or irrelevant
'575767330321383425',new blog post by usrId cyclone pam signals slow motion disaster in kiribati httpAddress httpAddress,Other Useful Information
'575767412433252352',rt usrId cyclone by usrId still my song,Not related or irrelevant
'575767428719767552',usrId usrId would have thought only warney or murali could turn a cyclone like that ??,Other Useful Information
'575767596739358720',vanuatu on our httpAddress its people on our httpAddress what hurricane pam wiped out we shall build with courage amp ; httpAddress support vanuatu httpAddress,Sympathy and support
'575767655208083457',vanuatu cyclone death toll rises as thousands await aid httpAddress,Affected individuals
'575767688217235456',rt usrId affected communities in the north island should make sure theyre prepared for the possible impact of cyclone pam httpAddress,Affected individuals
'575767694521163776',rt usrId tropical cyclone pam slams into vanuatu with reports of entire villages being wiped out httpAddress,Infrastructure and utilities
'575767738271948800',cyclone pam massive storm bears down on vanuatu with 260 00 people in its path httpAddress #catclysmiccascadingclimatechange,Affected individuals
'575767752117501952',vanuatu president urges world help to rebuild everything httpAddress,Donations and volunteering
'575767835860934656',rt usrId aerial footage taken on the island of efate shows the extent of damage to the pacific archipelago of vanuatu after it was,Infrastructure and utilities
'575767901745102848',like pb amp ; j pam beesly and jim,Not related or irrelevant
'575767946884177922',lesbatronn jim and pam,Not related or irrelevant
'575768040756805632',rt usrId if you can help the families of #vanuatu usrId has set up urgent appeal httpAddress please share link #cyc,Donations and volunteering
'575768069852774401',rt usrId via suomi npp a closeup of tropical cyclone pam s eye in the south httpAddress httpAddress,Other Useful Information
