item_id,item,label
'575763588062687232',#entertainment #buzz new september DD #playboy pam anderson amp ; jenny mccarthy factory sealed httpAddress #buy #discount,Not related or irrelevant
'575763702202269696',cyclone pam may be one of the worst in pacific history unicef httpAddress,Other Useful Information
'575763943748202497',rt usrId pam .. keep a log of everything michael does hour by hour so that we can analyze it at httpAddress jan levinson htt,Not related or irrelevant
'575763984629899265',rt usrId an aerial photo by usrId showing homes in #vanuatu flattened by httpAddress httpAddress,Infrastructure and utilities
'575764102297096193',unicefaustralia lifeline health services for children have broken down in #cyclonepam please help unicef deploy emergency clinics #vanuatu,Infrastructure and utilities
'575764133032800257',world briefing vanuatu cyclone toll rises international aid agencies were preparing to begin emergency httpAddress httpAddress,Donations and volunteering
'575764214414880768',rt usrId usrId usrId usrId usrId usrId usrId #prayforqueensland cyclone,Sympathy and support
'575764395071905792',lola is on cyclone watch ! #bringthatrain ! httpAddress,Other Useful Information
'575764410230140929',israel sends aid to cyclone ravaged #vanuatu httpAddress #cyclonepam,Donations and volunteering
'575764440701739008',rt usrId monster cyclone leaves trail of devastation in vanuatu httpAddress,Other Useful Information
'575764452265480192',power s httpAddress pam is making a dramatic httpAddress,Not related or irrelevant
'575764527813300225',rt usrId thank you cyclones ! i am so glad i got to see it . i love being a cyclone !,Not related or irrelevant
'575764533328773121',i love science httpAddress pam grier,Not related or irrelevant
'575764551146188801',video vanuatu cyclone clean up begins a clean up operation has begun in vanuatu in the wake of cyclone pam .. httpAddress,Other Useful Information
'575764672642703361',#aid #agencies to begin #helicopter #flights to cyclone stricken #vanuatu by stephen coates httpAddress,Donations and volunteering
'575764689239416833',#4 peleustech cyclone boys feichang 2x2x2 puzzle speed cube 50mm colorful peleustech cyclone boys httpAddress httpAddress,Other Useful Information
'575764707857993728',rt usrId httpAddress content islands of vanuatu now in need #vanuatu DD,Donations and volunteering
'575764722269683712',rick foxx gon be fine httpAddress kinda like pam grier,Not related or irrelevant
'575764724152844288',rt usrId #tuvalu around DD families displaced following sea flooding of central islands due to httpAddress #ocha update httpAddress,Affected individuals
'575764787377758208',deadly cyclone strikes pacific island nation and umbc suspends lax httpAddress details on #wjz usrId,Infrastructure and utilities
'575764862334279680',our thoughts are httpAddress the people of #vanuatu as they start to rebuild after httpAddress httpAddress httpAddress,Sympathy and support
'575765018060451841',rt usrId blog our usrId on walking streets of #vanuatu before amp ; after #tcpam httpAddress usrId httpAddress,Other Useful Information
'575765057134551040',rt usrId we can still feed our children now thanks to the food #savethechildren httpAddress silvie in #vanuatu httpAddress,Donations and volunteering
'575765126726443008',rt usrId #business gemco sees ore spill during cyclone epa says #natashacann #mining httpAddress,Other Useful Information
'575765131994468352',vanuatu president calls for help after monster cyclone httpAddress usrId #news,Donations and volunteering
'575765162772295680',jack downing will wear httpAddress garrick perry will wear httpAddress both expected to make their cyclone debuts httpAddress,Not related or irrelevant
'575765219823104000',rt usrId tv tv tv wings live bracket updates and cyclone basketball #marchmadness is finally here #gostate httpAddress,Not related or irrelevant
'575765229713424384',#tropicalcyclone #newzealand 1200z DD mar DD jtwc atcf track tropical cyclone 17p httpAddress httpAddress #pam #11f #17p,Other Useful Information
'575765262961672192',#cyclone #vanuatu cyclone devastates pacific island nation of vanuatu winds of up to 340 httpAddress #news #science,Other Useful Information
'575765290681823232',joints ! #disco #superbreak #brazil #pele httpAddress,Not related or irrelevant
'575765297803706368',hln pam grier on being with richard pryor httpAddress,Not related or irrelevant
'575765428212989952',great barrier reef reserves protected fish from cyclone httpAddress,Other Useful Information
'575765488631939072',rt usrId the united states stands with kiribati after typhoon pam httpAddress httpAddress,Not related or irrelevant
'575765553677099009',rt usrId best part of pam fields ? she love her daughter ! usrId #wherearetheynow usrId #pll,Not related or irrelevant
'575765580940210177',usrId half of vanuatus population affected by cyclone pam un port vila httpAddress httpAddress #prayformh370 #jdt01,Other Useful Information
'575765583171489792',amp ; #xbb ; cyclone pam #cyclonepam cyclone pam cuts path through vanuatu amp ; #xbb ; update amp ; #xbb httpAddress,Other Useful Information
'575765588078911489',#breakingnews cyclone pam vanuatu children face starvation cyclone pam has left the entire population of httpAddress httpAddress,Other Useful Information
'575765732664938496',vanuatu s president has described cyclone as a monster and says climate change is partly to blame for devastation httpAddress,Other Useful Information
'575765758560464896',yondii matos thousands wait for relief in vanuatu as death toll inches up httpAddress httpAddress yondii matos,Donations and volunteering
'575765777049088000',pam and jim fucking with dwight gives me life,Not related or irrelevant
'575765793255915522',un says DD dead and DD displaced in vanuatu cyclone kansas city star httpAddress,Affected individuals
'575765855302189058',httpAddress #earthquake #vanuatu did you feel it ? httpAddress #hmrd,Other Useful Information
'575765865959809024',rt usrId first aid teams to reach vanuatu report widespread devastation as authorities declared a state of emergency .. httpAddress,Infrastructure and utilities
'575765891259871232',rt usrId cyclone devastates pacific island nation of vanuatu ; atleast D dead httpAddress,Affected individuals
'575765918271299584',grants assistance for primary producers impacted by cyclone marcia httpAddress,Donations and volunteering
'575765941872537601',brand new apple #iphone D plus 128gb unlocked gsm networks no contract get it 1st now httpAddress #iphoneDplus pam,Not related or irrelevant
'575766021287579650',powerful cyclone rips across vanuatu killing at least DD people and leaving thousands homeless as it httpAddress httpAddress,Affected individuals
'575766061062090754',qada qadb qad president and chairman pam lopker named top woman in httpAddress httpAddress,Not related or irrelevant
'575766113390358529',people over the phone at work never get my name right i ve been called karen baron pam and httpAddress,Not related or irrelevant
'575766236321030144',usrId want to intervu someone in vanuatu for usrId radio 6am paris httpAddress pls dm me .,Other Useful Information
'575766251567362048',world vanuatu faces food shortages after cyclone pam devastates crops httpAddress,Donations and volunteering
'575766268856291328',rt usrId an increased estimate of 82 00 children have been affected by httpAddress please donate now httpAddress httpAddress,Donations and volunteering
'575766398397452288',rt usrId dr. masters says category D cyclone #pam bearing down on island nation of vanuatu httpAddress,Other Useful Information
'575766423114485760',rt usrId DD people confirmed dead in #vanuatu as some aus travellers return home this httpAddress they ve spoken to usrId a,Affected individuals
'575766472917524480',rt usrId my thoughts and prayers go out to all those people that were in the path of #cyclonepam in the south pacific #horribledes,Sympathy and support
'575766503607300096',rt usrId httpAddress #vanuatu vanuatu tropical cyclone pam vanuatu s government criticises aid groups over poor ..,Donations and volunteering
'575766587564683264',usrId thank you for hanging in there with us pam g,Not related or irrelevant
'575766608213188608',#breaking death toll impossible to calculate after cyclone flattened vanuatu,Affected individuals
'575766674571329537',bbc video cyclone pam leaves thousands homeless cyclone pam leaves thousands homeless on httpAddress httpAddress #albarjeel,Affected individuals
