item_id,item,label
'575758159261794304',"RT @AFP: #BREAKING Vanuatu cyclone has damaged up to 90% of capital's houses, Oxfam says",Infrastructure and utilities
'575758166211715072',RT @AdventistIAD: 4 Adventist Churches destroyed in Vanuatu cyclone. http://t.co/oi3RRTgswn,Infrastructure and utilities
'575758203683663872',Early footage of Cyclone Pam hitting NZ: https://t.co/RBxjB2aPq9,Other Useful Information
'575758319576612864',Episode 2 of The Story of DART Vanuatu. Get an insight into the initial steps of an assessment. http://t.co/JmvmfF0kW7 #CyclonePam #Vanuatu,Not related or irrelevant
'575758398895046656',RT @adoptitil: Pam N @BCBS IL case study - Their adoption of IT best practice was really all about organizational change. #cobitconf #itsm ‰Û_,Not related or irrelevant
'575758469149499392',"U.N. targets shelter, water in $29.9 million appeal for cyclone-hit Vanuatu: LONDON (Thomson Reuters Foundatio... http://t.co/4oXwixRb8B",Donations and volunteering
'575758481317302272',RT @EaccNet: Vanuatu: Cyclone Pam One Of Worst In Pacific History | Humanitarian News http://t.co/NV79qgeG1z,Other Useful Information
'575758558211403776',How Australia is helping Vanuatu - The Australian http://t.co/4JXK1uFTRn #Aust,Donations and volunteering
'575758586401419264',Tropical cyclone batters Vanuatu; dozens feared dead  http://t.co/nPIfP8NX5m,Affected individuals
'575758727694827520',Mcm best je rumah RT @LukeShaw3: Finished training for the day. Back home chilling watching footballs greatest #Pele http://t.co/BoEYnKxfwp,Not related or irrelevant
'575758789493706752',Evacuated Goulburn Island needs own cyclone shelter: NT Chief Minister http://t.co/lsxJkZ30s9,Affected individuals
'575758803699900416',Last #Carnarvon #Bananas Salvaged After #Cyclone #Olwyn Packed And Sent To #Perth: http://t.co/ggxCC42Q6G #CycloneOlwyn #TCOlwyn #PerthNews,Infrastructure and utilities
'575758879327416321',RT @ange_anderson: Cyclone Nathan is set to make landfall in Far North Queensland on Friday as a category 3. Right now 550kms NE of Cairns,Other Useful Information
'575758916732215297',RT @UNICEF: #WaterIs starting to flow in #Vanuatu - Hilson from @UnicefAsiaPac tests water from newly restored supply system http://t.co/tJ‰Û_,Infrastructure and utilities
'575759006590988289',"Tropical Cyclone Pam Pounds South Pacific Islands, Dozens Feared Dead http://t.co/tUDcyZojd6",Affected individuals
'575759060743684096',ADRA Vanuatu is ready &amp; on standby as we monitor the category 5 #CyclonePam currently battering #Vanuatu. Updates to come. #ADRAresponds,Other Useful Information
'575759118415175680',"OMG PAM IS PREGNANT, YES",Not related or irrelevant
'575759140989104128',Cyclone Pam lashes Vanuatu. Worst storm in living memory. http://t.co/zevvTS4uFv via @theage,Other Useful Information
'575759169556381696',"24 killed &amp; 3,300 displaced after Cyclone Pam struck #Vanuatu, UN says http://t.co/XSQfo0c1hj http://t.co/LyGvqVZAhQ",Affected individuals
'575759180100825089',"RT @CARE: ‰ÛÏWe woke up today to complete and total devastation,"" says @CARE in #Vanuatu. http://t.co/7Tt0bv2IQn #CyclonePam, #TCPam",Sympathy and support
'575759350830075904',"#wearethepeople Tropical Cyclone Pam strengthens into Category 5 storm, slams Vanuatu capital - CNN http://t.co/PhY5Ld1YIr",Other Useful Information
'575759407193022464',RT @cura_alsaban: #retweet: RT AJENews: At least 8 confirmed dead after Category 5 cyclone hits Vanuatu; Death toll could rise ‰Û_ http://t.c‰Û_,Affected individuals
'575759442479747072',Red Cross #CyclonePam appeal for #Vanuatu: http://t.co/u1v710vTu3,Donations and volunteering
'575759445042528257',Aid agencies to begin helicopter flights to cyclone-stricken Vanuatu http://t.co/OnGRpLmsqa,Donations and volunteering
'575759454085496832',"RT @unicefusa: ""Unbelievable destruction"" reported as #CyclonePam hits #Vanuatu. How UNICEF is taking action &amp; how you can help: http://t.c‰Û_",Infrastructure and utilities
'575759537149382656',RT @TheUsNewz: Massive cyclone wallops tiny Pacific archipelago #Portland http://t.co/nlQZYQauEg,Other Useful Information
'575759581663526912',RT @TheBodyShopUK: @PamThornes Aww such a lovely tweet! We're so thrilled you were happy with the service Pam ^SB,Not related or irrelevant
'575759640236965888',RT @lomagss: The montage of Pam and Jim's relationship over the years... C R Y I N G,Not related or irrelevant
'575759645983158272',"RT @ncbn: Houses for Cyclone-hit people of Visakhapatnam, Vizianagaram and Srikakulam will be completed before October 12th.",Infrastructure and utilities
'575759656485658624',RT @smnaustralia: VANUATU #Socialmedia reveals the scale of devastation left in #CyclonePam's wake!...http://t.co/qQfZed6tiC #auspol http:/‰Û_,Other Useful Information
'575759657559572480',RT @STForeignDesk: Dozens feared dead as #CyclonePam pounds Pacific island of #Vanuatu http://t.co/fMV9oPjdoe http://t.co/ctrXW4VXi6,Affected individuals
'575759711716405249',Cyclone Pam cleanup gets underway in Vanuatu ‰ÛÒ in pictures: Emergency aid is beginning to flow into the Pacifi... http://t.co/xJ21WpMtle,Donations and volunteering
'575759736475271168',@Lilly_M_Pinto I dnt think we have a military presence in #Vanuatu,Other Useful Information
'575759749108535296',"How to help those in Vanuatu: Just as meteorologists feared, Tropical Cyclone Pam has pummeled the island nati... http://t.co/h6CtsDDiFU",Donations and volunteering
'575759847079157761',Latest images from #Vanuatu shows widespread devastation after #CyclonePam hits the island https://t.co/JFlohLb1Zx,Infrastructure and utilities
'575759876137304064',"I might just take the boys to the school pool today......Poo, Pam put pools out of action | http://t.co/vx5DO0uMGA",Not related or irrelevant
'575759905694466048',"Eruptions, quakes, cyclones: Vanuatu man survives them all: EFATE, Vanuatu     (AP) -- Volcanic eruptions, lan... http://t.co/LEujbqArWW",Other Useful Information
'575759986908786688',@NotDrLatimer dinner with pam's family,Not related or irrelevant
'575760034929377280',@pammcf6 thank you pam ily,Not related or irrelevant
'575760057138221056',RT @SputnikInt: #UN Humanitarian Office Sends Assessment Team to Cyclone-Hit #Vanuatu http://t.co/lLWZJCLu7y http://t.co/mGMAaIvH9q,Donations and volunteering
'575760087031095296',RT @johnspatricc: åÈ http://t.co/s0P3CC8QUR Cyclone Pam #CyclonePam Watching out for Cyclone Pam åÈ UPDATE åÈ New South Wales AUS Newcast‰Û_ htt‰Û_,Other Useful Information
'575760134380650496',"#FF @ConvoyofHope 80,000 pounds of food, water and supplies headed to #Vanuatu #TCPam #ReliefVU #hmrd",Donations and volunteering
'575760307307479040',#2: Pampers Swaddlers Diapers Size 3 Economy Pack Plus 162 Count: Pampers Swaddlers Diapers Size 3 Economy Pack Plus 162 Count by Pam...,Not related or irrelevant
'575760307320049664',I think I want to make a Tshirt that says - I survived Cyclone Pam. Let's sell it and send money to help the people of Vanuatu.,Donations and volunteering
'575760307324252161',RT @JustineGreening: 3 more @DFID_UK experts deploying to assess needs in #Vanuatu. å£500k now allocated to @federation #CyclonePam appeal h‰Û_,Donations and volunteering
'575760336420257792',I JUST RAN UP A GIANT HILL IN THE RAIN RIGHT BEFORE A CYCLONE SEARCHING FOR HUSKIES I AM NOT OKAY,Not related or irrelevant
'575760340815736832',@pamelaaobrien morning Pam spring not yet here but soon http://t.co/UrjTo7uUqQ,Other Useful Information
'575760387045359618',"Organo Gold  Tropical Cyclone Pam becomes Category 5 storm, menaces Vanuatu - CNN‰Û_ http://t.co/h5t3Mo5LFg &gt;&gt; http://t.co/YWcnLq0JJD",Other Useful Information
'575760392162537472',RT @5SOSDaily_Posts: Tagged by @_awakeinadream_ ‡_ÊA #vote5sos #KCA  1. Pam  2. Calum  3. Philippines  4. Summer  5. ‡_Á9 http://t.co/UC7ZYsii2U,Not related or irrelevant
'575760405835816960',@ShowTime_McKay thank you for bringing a new dimension to our team.  Pure heart and energy.  Dont question yourself-cyclone nation doesnt.,Sympathy and support
'575760469497085952',RT @wxtrackercody: The sun is up over #Pam as the eye moves directly over the island of Tanna: http://t.co/Yug4zyqsgS,Other Useful Information
'575760571276136449',"Cyclone Tim - Update 2 (March 15, 2013) http://t.co/AWLPe4kyBB",Other Useful Information
'575760574488797185',Cyclone Pam: Aid Flies out to Help Survivors of One of South #BathAndNorthEastSomerset http://t.co/b63EjGyABE,Donations and volunteering
'575760578175627265',"Up to 96% #Vanuatu crops destroyed, leaving people w/ no alternative food stocks. Flash Appeal #TCPam @UNOCHA_ROP http://t.co/uqjDDPddIH",Infrastructure and utilities
'575760581728272384',RT @NASA_EO: You can track #Cyclone #Pam's movement with the Worldview browser. http://t.co/uk6BANV8Ec http://t.co/axFBRXhOMm,Other Useful Information
'575760609402228736',Lana Takau from Vanuatu is completing a PhD in Linguistics @Uni_Newcastle about the endangered Nese language #WithVanuatu @jillemberson,Not related or irrelevant
'575760616805134336',RT @CBContheisland: BREAKING | Victoria's Michael Beaudoin is safe in #Vanuatu. The 18-year-old was volunteering with a teaching program. #‰Û_,Other Useful Information
'575760648396632064',@V4NU4TU Click http://t.co/TklaHDy7NN: #PAM(260kph) exits #VANAUTU isles-Squalls to effect #MARE #LIFOU #NEWCALEDONIA http://t.co/BXBNo78TyJ,Other Useful Information
'575760671574372354',RT @PatrickMeier: Calling All #DigitalJedis: Support UN Disaster Assessments for #CyclonePam! Simple as a click! Go to http://t.co/j17M2wzy‰Û_,Donations and volunteering
'575760676041330689',Aid workers say 8 people confirmed dead in Vanuatu cyclone http://t.co/FLxdn2dhDp (AP) #news,Affected individuals
'575760733482401792',Mass vaccinations in Vanuatu in cyclone aftermath ‰ÛÒ The Hindu http://t.co/XbPMf7sjnW http://t.co/BDEl3HYjVO,Other Useful Information
'575760832878923776',RT @natashamitchell: More options for donating to #Vanuatu after #cyclonepam #tcpam  http://t.co/LSUpC0HfHP Help communities rebuild their ‰Û_,Donations and volunteering
'575760859093323776',Bishop to visit cyclone-devastated Vanuatu: Foreign Minister Julie Bishop flies to Vanuatu today to assess the... http://t.co/EYPNyp1Zw6,Other Useful Information
'575760882199736320',Earthquake in Vanuatu. Very not needed right now for them!,Other Useful Information
'575760903708143617',RT @PatsKarvelas: Last plug:  ABC Red Cross Cyclone Pam Vanuatu Appeal. To Donate go to: http://t.co/NkxfLa4v0D OR http://t.co/AmorGVjbUL c‰Û_,Donations and volunteering
'575760932476821504',RT @nzherald: More than 40 people have been evacuated in Gisborne district this morning. #CyclonePam live updates: http://t.co/UTSnVZkX51,Affected individuals
'575761013133340673',RT @SamaritansPurse: #CyclonePam brought complete devastation to #Vanuatu. See how we're helping: http://t.co/cOTyddlDpn http://t.co/cPq9N9‰Û_,Infrastructure and utilities
'575761019684974592',Vanuatu conditions &amp;#039;more difficult&amp;#039; than Philippines typhoon http://t.co/Wsei6rcWF0  #trending #Startups #News #Kendrick #Tech,Other Useful Information
'575761095622803458',"@BauervanStraten  Who would win a battle, Pam or Mal? #AskKristin ‡_ÊD",Not related or irrelevant
'575761186102235137',Vanuatu residents remain in shelters after massive cyclone - http://t.co/QnVFwIF4Sg,Affected individuals
'575761213969162242',RT @chinmaykrvd: Center told AP government it is going to release another 1000 crores 4 HudHud cyclone.Till now Center has promised 4000 cr‰Û_,Donations and volunteering
'575761297649721344',Thanks Pam for giving me the best advice ever.,Not related or irrelevant
'575761338082926594',Cyclone Pam: Vanuatu residents collect corpses in wake of monster storm http://t.co/MLMbDpp3pR,Affected individuals
'575761366839001088',Fears for food supplies in Vanuatu as capital cleans up http://t.co/AKiyufRVvt,Other Useful Information
'575761400808656896',RT @UNOCHA: #TCPam - 1 of strongest storms in Sth Pacific in years - left trail of destruction in #Vanuatu (Photos:@UNICEF) http://t.co/qs1‰Û_,Infrastructure and utilities
'575761425760587776',"RT @Meteovargas: #Sismo M 5.0 - 119km NE of We, New Caledonia http://t.co/rVVw6aSJrM #USGS",Other Useful Information
'575761440704856065',North Philly's Jesse Hart &amp; dad Cyclone train in @nliberties for a middleweight title shot: http://t.co/gJuPy5GaMC,Not related or irrelevant
'575761546627825665',GoogleTrend 1:UFC 2:BristolPalin 3:MichiganStateBasketball 4:Pi 5:Cinderella2015 6:FridayThe13th 7:Vanuatu http://t.co/QcUxLApFvF,Not related or irrelevant
'575761570732580865',Monster storm rips vulnerable Vanuatu: Pam is the strongest storm to make landfall in the Pacific typhoon regi... http://t.co/SeFAZbNEW1,Other Useful Information
'575761609425088512',http://t.co/HUv2vGQd3d-top stories What Vanuatu looks like now http://t.co/uJcmu7DK43,Infrastructure and utilities
'575761643717570562',"RT @NBCNews: Deaths, devastation as Cyclone Pam smashes Pacific islands http://t.co/Z7RARSD5JN http://t.co/NPmv0a0CU2",Affected individuals
'575761739544936448',RT @RT_com: Over half of Vanuatu‰Ûªs population affected by Cyclone Pam ‰ÛÒ UN http://t.co/ujxnClSUCx http://t.co/gLB5h5hqI8,Other Useful Information
'575762158551613440',"RT @unisdr: Vanuatu in state of emergency, Tuvalu says 45% of population displaced by #CyclonePam #WCDRR http://t.co/kPTMBvs2KM http://t.co‰Û_",Affected individuals
'575762208371539968','Spaces of Aid' has sadly become more topical with #humanitarianaid dispatched to South Pacific after #CyclonePam http://t.co/MDPUXTjzVg,Donations and volunteering
'575762251929419777',"#Utah #¯¤ôã¯¬¯_¯±ô_ô  Vanuatu slams lack of aid coordination, says food running out http://t.co/XpJPyVNvrq #new_mexico #Bahrain",Donations and volunteering
'575762395211104259',Breaking news: Vanuatu devastated by Cyclone Pam death toll rising: Source: http://t.co/al7VkBvomh‰Û_ http://t.co/xk20pAobTH,Affected individuals
'575762440102809600',"""@WFPGovts:#Vanuatu:@WFP helps govt-led response relief &amp; food assistance with support from #Australia,#UAE &amp; @USAID http://t.co/ofLPEJugzB""",Donations and volunteering
'575762443743399936',Death toll after Super Cyclone Pam expected to rise http://t.co/KDN2u6wzYv,Affected individuals
'575762556222050304',Where is Tropical Cyclone Pam headed next?: CNN meteorologist Derek Van Dam shows the path and destruction of ... http://t.co/i4BUuOcSsR,Other Useful Information
'575762698123632641',RT @foxylabuck: Take care NZ. The view of #CyclonePam from space as the storm heads for #NZ http://t.co/yJHWvDVjTY‰Û,Other Useful Information
'575762709439885312',RT @HumanityRoad: #Vanuatu Big hugs to @CAREAustralia for helping 195 ppl including 3 #DAFN into evac centers  http://t.co/kyON8TKr8v #TCPa‰Û_,Donations and volunteering
